Customer ID,Purchase Date,Product Category,Product Price,Quantity,Total Purchase Amount,Payment Method,Customer Age,Returns,Customer Name,Age,Gender,Churn
42148,27-03-2021 3.39,Books,315,4,4003,Cash,47,0,Melissa Huff,47,Female,0
42148,09-05-2021 7.04,Home,206,4,4748,Credit Card,47,0,Melissa Huff,47,Female,0
42148,28-02-2023 18.29,Books,73,4,4912,Cash,47,0,Melissa Huff,47,Female,0
42148,15-10-2021 19.45,Books,439,5,4764,Crypto,47,1,Melissa Huff,47,Female,0
42148,12-05-2023 22.29,Books,110,2,4494,PayPal,47,0,Melissa Huff,47,Female,0
42148,21-06-2020 18.39,Electronics,121,2,1424,Credit Card,47,1,Melissa Huff,47,Female,0
40915,14-02-2022 6.42,Electronics,291,3,2997,Crypto,61,0,Hannah Spencer,61,Female,0
40915,08-04-2021 11.05,Clothing,150,3,2110,Credit Card,61,1,Hannah Spencer,61,Female,0
40915,11-05-2023 6.52,Home,380,4,1521,PayPal,61,1,Hannah Spencer,61,Female,0
40915,09-09-2022 21.57,Clothing,290,1,4929,Credit Card,61,1,Hannah Spencer,61,Female,0
40915,05-12-2021 23.50,Home,220,2,521,Credit Card,61,0,Hannah Spencer,61,Female,0
40915,17-03-2022 10.54,Home,476,3,1837,Credit Card,61,0,Hannah Spencer,61,Female,0
40915,10-10-2022 7.36,Electronics,57,2,2806,PayPal,61,1,Hannah Spencer,61,Female,0
40915,11-01-2022 2.43,Electronics,338,1,3171,Credit Card,61,,Hannah Spencer,61,Female,0
40915,02-02-2021 14.43,Clothing,186,3,3661,Credit Card,61,1,Hannah Spencer,61,Female,0
30531,08-10-2022 15.39,Clothing,202,1,1604,Credit Card,55,0,Angelica Gibson,55,Male,1
30531,05-01-2022 13.23,Home,448,2,2132,Crypto,55,1,Angelica Gibson,55,Male,1
30531,28-04-2021 3.16,Clothing,56,3,585,Cash,55,1,Angelica Gibson,55,Male,1
30531,07-02-2020 18.18,Books,389,3,1782,PayPal,55,0,Angelica Gibson,55,Male,1
30531,26-06-2020 16.22,Clothing,486,5,1631,Credit Card,55,,Angelica Gibson,55,Male,1
29915,15-12-2020 16.10,Books,476,4,3497,Cash,68,1,William Lane,68,Male,0
29915,08-06-2022 7.44,Books,372,4,1517,PayPal,68,0,William Lane,68,Male,0
29915,03-10-2022 7.29,Clothing,407,5,3786,Crypto,68,1,William Lane,68,Male,0
3567,19-06-2022 19.52,Clothing,72,2,3791,PayPal,20,,Carol Williams,20,Male,0
3567,15-06-2020 1.36,Books,84,2,424,PayPal,20,1,Carol Williams,20,Male,0
3567,18-10-2021 19.51,Electronics,125,1,1953,Credit Card,20,0,Carol Williams,20,Male,0
3567,27-03-2020 19.07,Electronics,370,4,2408,Credit Card,20,1,Carol Williams,20,Male,0
3567,19-03-2023 18.36,Clothing,434,4,3578,Cash,20,1,Carol Williams,20,Male,0
3567,08-10-2020 10.57,Clothing,439,1,1543,Credit Card,20,1,Carol Williams,20,Male,0
3567,10-05-2023 2.55,Clothing,283,1,3509,PayPal,20,0,Carol Williams,20,Male,0
3567,10-10-2022 9.24,Home,45,5,273,Crypto,20,1,Carol Williams,20,Male,0
47618,08-12-2021 17.23,Books,172,5,796,Crypto,20,1,Alison Scott,20,Female,0
47618,24-01-2022 15.08,Home,435,4,1088,PayPal,20,1,Alison Scott,20,Female,0
47618,19-10-2022 2.56,Clothing,308,5,5042,Crypto,20,0,Alison Scott,20,Female,0
14738,18-07-2020 1.48,Clothing,266,3,1740,PayPal,24,,Emma Gardner,24,Female,0
14738,14-07-2020 19.24,Books,312,1,2631,Credit Card,24,1,Emma Gardner,24,Female,0
14738,02-04-2022 22.36,Home,250,5,180,Credit Card,24,1,Emma Gardner,24,Female,0
14738,26-07-2022 15.35,Electronics,199,2,4918,PayPal,24,1,Emma Gardner,24,Female,0
14738,21-04-2021 14.25,Electronics,492,5,3969,Credit Card,24,,Emma Gardner,24,Female,0
792,12-05-2020 14.18,Clothing,449,1,3076,Credit Card,18,0,Stephanie Allen,18,Female,0
792,12-01-2022 22.27,Electronics,482,2,672,PayPal,18,,Stephanie Allen,18,Female,0
792,15-07-2022 12.32,Books,332,3,1297,Credit Card,18,0,Stephanie Allen,18,Female,0
792,14-12-2021 8.25,Books,394,4,2883,PayPal,18,1,Stephanie Allen,18,Female,0
36268,16-04-2023 17.54,Electronics,374,2,1932,PayPal,65,,Matthew Garcia,65,Male,1
36268,14-09-2023 22.25,Clothing,269,1,2300,Credit Card,65,0,Matthew Garcia,65,Male,1
36268,09-04-2022 3.17,Home,369,4,5075,Crypto,65,0,Matthew Garcia,65,Male,1
36268,29-05-2022 5.33,Clothing,256,1,2580,Credit Card,65,,Matthew Garcia,65,Male,1
36268,15-11-2022 8.55,Clothing,326,4,3625,Cash,65,0,Matthew Garcia,65,Male,1
36268,03-07-2022 13.26,Home,402,3,1420,PayPal,65,1,Matthew Garcia,65,Male,1
36268,19-03-2023 6.11,Books,309,2,4311,Credit Card,65,1,Matthew Garcia,65,Male,1
36268,23-03-2023 8.39,Clothing,269,1,1372,PayPal,65,0,Matthew Garcia,65,Male,1
19307,20-03-2021 18.51,Electronics,351,1,2014,PayPal,18,0,Matthew Suarez,18,Male,0
19307,18-02-2020 0.53,Home,390,5,2426,Cash,18,0,Matthew Suarez,18,Male,0
19307,07-05-2023 0.17,Books,332,3,4979,PayPal,18,0,Matthew Suarez,18,Male,0
19307,16-03-2022 0.39,Books,470,3,792,Cash,18,1,Matthew Suarez,18,Male,0
19307,06-10-2020 10.48,Clothing,122,2,3479,PayPal,18,0,Matthew Suarez,18,Male,0
19307,29-07-2022 8.39,Electronics,408,4,204,PayPal,18,0,Matthew Suarez,18,Male,0
43899,28-06-2020 22.11,Clothing,313,3,2446,Credit Card,63,1,Olivia Vazquez,63,Male,0
43899,08-01-2023 13.48,Clothing,250,1,3660,Crypto,63,,Olivia Vazquez,63,Male,0
43899,13-03-2022 4.01,Books,272,2,2694,Credit Card,63,1,Olivia Vazquez,63,Male,0
43899,30-08-2022 19.41,Electronics,229,3,4484,Credit Card,63,1,Olivia Vazquez,63,Male,0
43899,31-03-2022 19.38,Electronics,330,2,4418,PayPal,63,1,Olivia Vazquez,63,Male,0
43899,11-06-2021 2.55,Books,292,4,751,Cash,63,,Olivia Vazquez,63,Male,0
43899,24-11-2020 23.18,Electronics,101,5,5283,Credit Card,63,0,Olivia Vazquez,63,Male,0
43899,15-02-2021 8.00,Electronics,426,1,2007,Credit Card,63,0,Olivia Vazquez,63,Male,0
40661,27-02-2020 1.02,Books,26,5,4637,PayPal,63,,Jimmy Mcdaniel,63,Male,1
40661,03-11-2021 9.08,Home,273,1,3713,Credit Card,63,,Jimmy Mcdaniel,63,Male,1
40661,09-07-2021 16.54,Books,389,2,1022,Credit Card,63,0,Jimmy Mcdaniel,63,Male,1
40661,11-06-2020 1.45,Clothing,31,5,4550,Credit Card,63,,Jimmy Mcdaniel,63,Male,1
40661,05-09-2022 7.06,Electronics,273,1,4384,Credit Card,63,1,Jimmy Mcdaniel,63,Male,1
40661,06-06-2020 2.24,Home,163,2,1563,Credit Card,63,1,Jimmy Mcdaniel,63,Male,1
40661,28-03-2021 7.07,Home,426,3,4496,Credit Card,63,1,Jimmy Mcdaniel,63,Male,1
40661,11-05-2023 9.30,Clothing,198,1,1490,Cash,63,1,Jimmy Mcdaniel,63,Male,1
21932,20-11-2022 10.03,Clothing,91,3,3613,Cash,59,0,Dr. Leonard Kim,59,Male,0
21932,19-11-2020 1.09,Books,15,2,1164,Crypto,59,1,Dr. Leonard Kim,59,Male,0
21932,17-08-2022 14.03,Books,146,5,3739,Cash,59,0,Dr. Leonard Kim,59,Male,0
37025,31-03-2023 11.32,Books,90,3,2410,Credit Card,22,1,Rachel Jensen,22,Female,0
37025,12-05-2022 13.45,Books,246,1,1053,PayPal,22,0,Rachel Jensen,22,Female,0
37025,21-02-2020 22.49,Clothing,375,5,4181,Credit Card,22,1,Rachel Jensen,22,Female,0
37025,03-01-2021 2.14,Books,71,5,4723,Credit Card,22,1,Rachel Jensen,22,Female,0
37025,27-07-2022 8.32,Electronics,114,1,665,Credit Card,22,0,Rachel Jensen,22,Female,0
37025,22-03-2020 4.23,Electronics,450,1,2043,Cash,22,1,Rachel Jensen,22,Female,0
37025,16-06-2020 9.57,Clothing,64,2,1277,PayPal,22,0,Rachel Jensen,22,Female,0
41376,12-03-2022 22.53,Electronics,59,3,357,PayPal,62,1,Theresa Snyder,62,Male,0
41376,10-01-2022 20.37,Books,80,2,1349,Credit Card,62,1,Theresa Snyder,62,Male,0
3460,11-06-2023 19.50,Books,33,2,285,Crypto,25,1,Victoria Quinn,25,Female,1
3460,06-07-2022 12.34,Clothing,434,3,5004,Cash,25,,Victoria Quinn,25,Female,1
3460,11-05-2020 13.36,Electronics,21,3,679,Cash,25,1,Victoria Quinn,25,Female,1
3460,23-06-2021 12.27,Clothing,47,4,1048,PayPal,25,1,Victoria Quinn,25,Female,1
3460,18-10-2022 18.33,Books,46,2,3603,Cash,25,0,Victoria Quinn,25,Female,1
3460,10-05-2022 2.08,Electronics,16,2,404,Cash,25,0,Victoria Quinn,25,Female,1
3460,01-04-2022 1.17,Clothing,454,2,5088,PayPal,25,1,Victoria Quinn,25,Female,1
17601,30-10-2022 21.13,Books,261,3,1952,PayPal,70,,William Chang,70,Female,0
17601,21-12-2021 9.33,Clothing,61,3,530,PayPal,70,0,William Chang,70,Female,0
17601,13-06-2023 8.53,Books,246,1,3043,PayPal,70,,William Chang,70,Female,0
17601,07-04-2021 13.07,Books,142,2,2445,PayPal,70,1,William Chang,70,Female,0
17601,08-05-2023 22.03,Clothing,191,4,739,Credit Card,70,1,William Chang,70,Female,0
17601,09-01-2023 20.59,Books,136,1,2190,Cash,70,1,William Chang,70,Female,0
738,16-05-2020 1.29,Clothing,175,4,1757,Cash,50,0,Melissa Medina,50,Male,0
738,05-02-2023 18.06,Books,250,3,5244,Crypto,50,,Melissa Medina,50,Male,0
738,30-10-2020 3.59,Home,186,2,4263,Crypto,50,0,Melissa Medina,50,Male,0
738,04-02-2021 12.35,Home,335,3,3678,Credit Card,50,1,Melissa Medina,50,Male,0
1051,19-05-2021 3.13,Electronics,406,5,3390,Credit Card,59,0,Sarah Perez,59,Male,0
1051,31-03-2021 3.23,Home,198,4,606,Credit Card,59,,Sarah Perez,59,Male,0
1051,17-03-2022 1.54,Electronics,175,4,1322,Credit Card,59,,Sarah Perez,59,Male,0
1051,19-01-2023 5.30,Books,223,1,1165,Cash,59,1,Sarah Perez,59,Male,0
1051,03-05-2022 9.37,Home,298,2,1781,PayPal,59,,Sarah Perez,59,Male,0
1051,23-09-2021 14.57,Books,368,3,3742,Credit Card,59,,Sarah Perez,59,Male,0
43920,30-03-2020 8.49,Books,378,4,4076,Credit Card,55,0,Andrew Williams,55,Female,0
43920,24-08-2020 19.25,Clothing,184,1,2510,Credit Card,55,1,Andrew Williams,55,Female,0
43920,31-12-2021 20.13,Books,236,2,2046,Cash,55,1,Andrew Williams,55,Female,0
43920,02-08-2021 19.06,Electronics,397,1,4406,Credit Card,55,1,Andrew Williams,55,Female,0
43920,30-07-2023 18.26,Electronics,27,1,493,Cash,55,0,Andrew Williams,55,Female,0
43920,07-02-2022 9.19,Home,311,4,1732,Cash,55,,Andrew Williams,55,Female,0
43920,16-10-2021 4.15,Books,31,2,3855,PayPal,55,1,Andrew Williams,55,Female,0
43920,25-11-2020 12.20,Clothing,59,2,1844,Cash,55,,Andrew Williams,55,Female,0
6266,26-12-2020 7.05,Home,448,5,1226,PayPal,23,0,Kenneth Floyd,23,Male,0
6266,24-08-2022 19.55,Home,351,4,718,Cash,23,0,Kenneth Floyd,23,Male,0
6266,09-09-2020 5.26,Electronics,133,2,1221,PayPal,23,1,Kenneth Floyd,23,Male,0
6266,15-06-2021 13.47,Books,111,5,4298,Credit Card,23,1,Kenneth Floyd,23,Male,0
6266,14-02-2022 21.57,Electronics,249,1,4169,Credit Card,23,0,Kenneth Floyd,23,Male,0
6266,12-08-2023 16.45,Books,282,4,416,Credit Card,23,0,Kenneth Floyd,23,Male,0
43881,03-12-2020 2.48,Home,320,4,4667,Cash,29,0,Michael Gray,29,Male,1
43881,27-09-2021 13.32,Clothing,26,1,2125,Crypto,29,1,Michael Gray,29,Male,1
43881,12-03-2020 4.26,Clothing,362,3,4160,Cash,29,0,Michael Gray,29,Male,1
43881,09-06-2021 2.52,Books,97,1,3746,Credit Card,29,0,Michael Gray,29,Male,1
43881,15-04-2022 0.06,Electronics,68,5,3232,Credit Card,29,1,Michael Gray,29,Male,1
18843,02-12-2021 3.53,Books,149,2,2305,PayPal,58,1,Sean Wang Jr.,58,Male,0
18843,05-06-2023 2.40,Books,378,5,609,Credit Card,58,,Sean Wang Jr.,58,Male,0
18843,15-07-2022 14.02,Books,379,1,3926,Credit Card,58,0,Sean Wang Jr.,58,Male,0
29927,18-08-2021 14.35,Electronics,459,2,3444,PayPal,63,1,Mark Olson,63,Male,0
29927,11-08-2022 19.27,Electronics,447,1,4775,Credit Card,63,0,Mark Olson,63,Male,0
29927,24-07-2023 8.28,Clothing,191,2,3497,Credit Card,63,0,Mark Olson,63,Male,0
29927,01-01-2022 18.59,Clothing,70,1,5124,Cash,63,1,Mark Olson,63,Male,0
29927,02-07-2023 13.04,Electronics,434,2,4382,PayPal,63,1,Mark Olson,63,Male,0
47337,18-08-2023 6.33,Clothing,201,3,1103,PayPal,22,1,Rebecca Park,22,Female,0
47337,07-09-2022 3.35,Clothing,135,2,2401,Crypto,22,0,Rebecca Park,22,Female,0
47337,16-12-2020 21.37,Books,68,5,1741,PayPal,22,,Rebecca Park,22,Female,0
47337,02-02-2021 22.02,Clothing,490,5,1508,Credit Card,22,1,Rebecca Park,22,Female,0
41747,09-06-2023 12.49,Clothing,59,2,4737,PayPal,43,0,Holly Lewis,43,Female,0
41747,24-11-2022 15.38,Home,389,2,2760,Credit Card,43,0,Holly Lewis,43,Female,0
41747,29-04-2023 3.46,Clothing,188,3,2176,Cash,43,0,Holly Lewis,43,Female,0
41747,19-12-2022 3.33,Electronics,112,5,2414,PayPal,43,1,Holly Lewis,43,Female,0
41747,20-05-2021 0.11,Books,281,2,3837,Cash,43,1,Holly Lewis,43,Female,0
18045,10-09-2023 10.23,Electronics,410,4,5190,Credit Card,59,0,Tim Foster,59,Female,0
18045,16-05-2023 20.36,Electronics,151,3,2956,Crypto,59,1,Tim Foster,59,Female,0
18045,11-07-2021 19.51,Clothing,285,1,4426,Credit Card,59,,Tim Foster,59,Female,0
18045,15-05-2022 22.53,Home,25,5,4093,PayPal,59,,Tim Foster,59,Female,0
18045,23-07-2021 19.51,Books,450,3,1260,Credit Card,59,,Tim Foster,59,Female,0
18045,02-12-2022 8.20,Home,204,1,3558,PayPal,59,1,Tim Foster,59,Female,0
18045,18-02-2020 0.21,Books,97,1,3921,Cash,59,1,Tim Foster,59,Female,0
47898,28-08-2022 2.02,Books,458,5,1062,Cash,53,0,Tiffany Elliott,53,Male,1
47898,28-05-2021 11.59,Books,376,4,2120,PayPal,53,0,Tiffany Elliott,53,Male,1
47898,02-06-2020 8.56,Clothing,158,1,1399,Crypto,53,,Tiffany Elliott,53,Male,1
47898,26-08-2023 17.40,Books,65,1,3698,Credit Card,53,1,Tiffany Elliott,53,Male,1
47898,21-07-2023 8.07,Clothing,430,3,1774,Cash,53,0,Tiffany Elliott,53,Male,1
40551,07-02-2021 15.05,Electronics,66,1,2014,Credit Card,58,1,James Lopez,58,Female,0
40551,10-01-2022 6.11,Electronics,346,5,2651,PayPal,58,0,James Lopez,58,Female,0
40551,25-10-2020 17.53,Clothing,300,2,4932,Cash,58,0,James Lopez,58,Female,0
40551,27-05-2020 10.45,Clothing,415,1,2303,Cash,58,0,James Lopez,58,Female,0
40551,13-11-2022 2.50,Home,235,3,4841,Cash,58,1,James Lopez,58,Female,0
40551,27-08-2021 4.54,Electronics,137,3,4564,PayPal,58,,James Lopez,58,Female,0
40551,07-11-2021 18.35,Electronics,370,1,2610,PayPal,58,1,James Lopez,58,Female,0
39760,25-03-2023 16.37,Books,350,4,1239,Cash,69,1,Troy Lewis,69,Male,1
39760,26-07-2020 0.10,Books,345,1,1973,PayPal,69,0,Troy Lewis,69,Male,1
39760,25-09-2020 11.10,Clothing,49,4,1618,Crypto,69,1,Troy Lewis,69,Male,1
39760,03-11-2021 15.57,Books,137,4,745,Credit Card,69,1,Troy Lewis,69,Male,1
39760,16-10-2022 13.57,Clothing,325,4,5005,PayPal,69,0,Troy Lewis,69,Male,1
39760,10-03-2020 2.40,Books,332,4,3753,Cash,69,1,Troy Lewis,69,Male,1
27943,14-04-2020 10.58,Clothing,58,5,2493,Credit Card,27,,Terri Richardson,27,Female,1
27943,02-08-2021 5.44,Electronics,438,2,2573,Credit Card,27,1,Terri Richardson,27,Female,1
27943,31-03-2020 1.08,Electronics,456,2,691,PayPal,27,1,Terri Richardson,27,Female,1
44415,25-08-2022 20.52,Clothing,462,2,2384,Credit Card,51,0,Zachary Brown,51,Male,0
44415,26-11-2022 15.14,Home,352,2,1840,Credit Card,51,1,Zachary Brown,51,Male,0
44415,12-09-2020 9.44,Home,16,1,905,PayPal,51,0,Zachary Brown,51,Male,0
44415,20-08-2023 17.48,Books,283,2,4077,Credit Card,51,0,Zachary Brown,51,Male,0
44415,13-06-2021 5.39,Books,181,2,1349,PayPal,51,0,Zachary Brown,51,Male,0
18620,25-07-2021 23.29,Clothing,86,3,4129,Credit Card,68,,Brandy Miller,68,Male,0
18620,26-11-2021 20.44,Books,429,4,858,Credit Card,68,0,Brandy Miller,68,Male,0
18620,15-12-2022 20.36,Clothing,261,1,482,Cash,68,0,Brandy Miller,68,Male,0
18620,09-11-2021 13.52,Books,300,4,769,Cash,68,0,Brandy Miller,68,Male,0
18620,13-04-2020 6.46,Clothing,114,5,429,PayPal,68,0,Brandy Miller,68,Male,0
6299,22-06-2022 0.04,Home,95,3,907,Credit Card,28,1,Mary Clark,28,Female,0
6299,06-05-2021 11.21,Books,465,4,4286,Cash,28,1,Mary Clark,28,Female,0
39501,27-12-2020 19.19,Books,443,4,3657,Credit Card,49,1,Mary Jenkins,49,Male,0
39501,15-05-2020 7.10,Books,41,4,1128,Credit Card,49,1,Mary Jenkins,49,Male,0
39501,31-08-2022 13.14,Electronics,169,2,4595,PayPal,49,,Mary Jenkins,49,Male,0
39501,18-11-2022 0.19,Clothing,275,5,1255,PayPal,49,1,Mary Jenkins,49,Male,0
39501,30-11-2020 13.00,Clothing,82,4,985,Cash,49,1,Mary Jenkins,49,Male,0
11627,16-08-2020 0.28,Books,451,5,1202,PayPal,49,0,John Barton,49,Female,0
11627,05-03-2020 15.32,Home,250,5,949,PayPal,49,1,John Barton,49,Female,0
11627,30-03-2023 13.12,Home,307,4,2598,Credit Card,49,0,John Barton,49,Female,0
11627,14-05-2023 23.50,Clothing,94,5,2675,PayPal,49,0,John Barton,49,Female,0
11627,05-03-2023 11.06,Home,205,4,3580,PayPal,49,1,John Barton,49,Female,0
11627,22-11-2021 15.59,Books,294,5,4392,PayPal,49,1,John Barton,49,Female,0
14734,24-08-2020 7.28,Books,388,4,4270,Credit Card,29,0,David Saunders,29,Female,0
14734,04-03-2022 13.24,Clothing,437,2,2399,Credit Card,29,1,David Saunders,29,Female,0
14734,28-07-2022 15.40,Clothing,362,2,4553,Crypto,29,0,David Saunders,29,Female,0
14734,26-04-2022 20.21,Electronics,190,3,1396,PayPal,29,,David Saunders,29,Female,0
14734,01-02-2020 5.47,Home,155,5,3604,Credit Card,29,,David Saunders,29,Female,0
14734,19-09-2020 1.14,Home,222,2,1054,Credit Card,29,0,David Saunders,29,Female,0
14734,25-03-2020 19.06,Electronics,89,3,5080,PayPal,29,,David Saunders,29,Female,0
49241,31-07-2022 18.20,Home,105,5,731,Credit Card,45,1,Jonathon Jenkins,45,Male,0
49241,10-04-2022 14.05,Books,150,3,3658,Credit Card,45,1,Jonathon Jenkins,45,Male,0
49241,09-11-2020 16.11,Clothing,385,5,4931,Credit Card,45,,Jonathon Jenkins,45,Male,0
49241,13-04-2021 8.30,Home,451,3,3385,Cash,45,1,Jonathon Jenkins,45,Male,0
49241,26-09-2022 14.48,Clothing,107,5,2617,Crypto,45,0,Jonathon Jenkins,45,Male,0
47969,30-03-2023 21.23,Books,50,5,4717,PayPal,52,0,Stacey Patterson,52,Female,0
47969,31-01-2020 21.50,Electronics,137,3,1273,Credit Card,52,0,Stacey Patterson,52,Female,0
47969,06-03-2021 13.28,Books,249,2,1677,PayPal,52,1,Stacey Patterson,52,Female,0
47969,14-01-2021 7.08,Home,132,1,5020,PayPal,52,,Stacey Patterson,52,Female,0
34807,16-04-2023 3.19,Books,323,5,1909,PayPal,29,1,James Mercer,29,Female,0
34807,03-11-2020 14.26,Books,457,5,1009,PayPal,29,0,James Mercer,29,Female,0
34807,14-02-2023 0.18,Books,434,2,2085,Credit Card,29,1,James Mercer,29,Female,0
34807,09-09-2021 15.44,Books,214,1,1930,Cash,29,0,James Mercer,29,Female,0
34807,20-06-2022 13.37,Clothing,354,4,1023,Crypto,29,1,James Mercer,29,Female,0
34807,14-08-2021 14.55,Books,75,1,2643,Cash,29,0,James Mercer,29,Female,0
34807,10-05-2023 0.34,Home,365,4,3323,Credit Card,29,0,James Mercer,29,Female,0
34807,02-05-2020 10.44,Books,293,2,4700,Credit Card,29,0,James Mercer,29,Female,0
21975,03-11-2020 4.26,Books,236,4,4942,PayPal,18,,Jose Green,18,Male,0
21975,09-06-2020 10.02,Electronics,123,3,4185,PayPal,18,1,Jose Green,18,Male,0
21975,03-07-2020 5.56,Books,229,2,4848,Credit Card,18,,Jose Green,18,Male,0
21975,10-03-2020 5.58,Clothing,379,1,3485,Cash,18,1,Jose Green,18,Male,0
13254,19-05-2021 12.02,Electronics,360,1,5161,Credit Card,34,0,Danielle Young,34,Male,0
13254,03-03-2022 19.22,Clothing,412,1,187,Credit Card,34,,Danielle Young,34,Male,0
13254,11-08-2022 0.07,Books,477,2,3433,PayPal,34,0,Danielle Young,34,Male,0
13254,21-02-2022 13.09,Clothing,211,5,803,Credit Card,34,,Danielle Young,34,Male,0
20317,14-05-2022 0.22,Clothing,337,3,2249,Credit Card,70,1,John Gardner,70,Male,0
20317,19-02-2022 10.29,Home,216,2,4277,Credit Card,70,,John Gardner,70,Male,0
20317,26-03-2021 5.32,Books,403,3,2605,Credit Card,70,1,John Gardner,70,Male,0
20317,26-06-2021 11.45,Electronics,384,3,2323,Credit Card,70,1,John Gardner,70,Male,0
20317,02-10-2020 7.37,Electronics,201,3,3225,Credit Card,70,1,John Gardner,70,Male,0
20317,27-12-2020 8.08,Books,130,3,560,Crypto,70,0,John Gardner,70,Male,0
20317,20-10-2022 15.40,Books,153,4,3804,PayPal,70,0,John Gardner,70,Male,0
20978,22-02-2020 0.42,Books,472,2,909,PayPal,49,1,Logan Jackson,49,Male,1
20978,02-12-2021 14.15,Books,190,1,518,PayPal,49,0,Logan Jackson,49,Male,1
20978,19-11-2022 14.35,Home,482,2,2763,PayPal,49,0,Logan Jackson,49,Male,1
20978,07-11-2022 13.34,Home,88,3,1826,Cash,49,1,Logan Jackson,49,Male,1
6841,03-07-2021 19.53,Clothing,181,1,903,Cash,66,1,Angelica Phelps,66,Male,1
6841,06-09-2021 2.47,Books,378,1,4708,Credit Card,66,0,Angelica Phelps,66,Male,1
6841,09-05-2020 13.49,Electronics,248,2,350,PayPal,66,,Angelica Phelps,66,Male,1
6841,26-02-2020 10.40,Books,60,5,4034,Cash,66,1,Angelica Phelps,66,Male,1
6841,17-10-2020 18.17,Clothing,160,4,5311,Credit Card,66,0,Angelica Phelps,66,Male,1
6841,07-07-2020 2.41,Clothing,201,3,2255,Cash,66,1,Angelica Phelps,66,Male,1
36816,06-06-2023 11.04,Electronics,259,3,2508,Credit Card,19,,Paige Wells,19,Female,0
36816,21-07-2023 18.57,Clothing,449,5,4288,PayPal,19,0,Paige Wells,19,Female,0
36816,19-05-2021 21.02,Home,134,4,4541,PayPal,19,0,Paige Wells,19,Female,0
47863,30-09-2022 23.10,Electronics,208,2,2666,PayPal,63,0,Michelle Fernandez,63,Female,0
47863,17-08-2021 13.29,Books,44,3,1600,PayPal,63,1,Michelle Fernandez,63,Female,0
47863,06-03-2020 20.49,Electronics,229,1,4099,Cash,63,1,Michelle Fernandez,63,Female,0
47863,04-12-2022 21.41,Home,354,2,4581,Credit Card,63,1,Michelle Fernandez,63,Female,0
47863,18-12-2022 8.40,Clothing,309,4,3057,PayPal,63,0,Michelle Fernandez,63,Female,0
47863,04-03-2022 4.12,Clothing,283,4,2262,Credit Card,63,1,Michelle Fernandez,63,Female,0
47863,07-08-2023 14.20,Home,262,5,2890,Crypto,63,1,Michelle Fernandez,63,Female,0
7212,29-12-2021 2.38,Electronics,89,3,4901,Cash,48,0,Mr. Joseph Walker,48,Male,0
7212,09-03-2021 0.38,Books,365,2,488,Credit Card,48,,Mr. Joseph Walker,48,Male,0
7212,24-12-2020 20.56,Books,470,5,3003,Cash,48,1,Mr. Joseph Walker,48,Male,0
7212,25-01-2023 9.27,Home,108,1,3141,Credit Card,48,1,Mr. Joseph Walker,48,Male,0
7212,07-11-2022 8.34,Home,476,4,1213,Credit Card,48,0,Mr. Joseph Walker,48,Male,0
4447,18-01-2020 12.20,Books,288,4,2260,PayPal,45,1,Felicia Campbell DVM,45,Male,1
4447,06-11-2021 20.35,Clothing,101,2,1846,Credit Card,45,0,Felicia Campbell DVM,45,Male,1
4447,07-03-2022 7.28,Books,372,1,3773,PayPal,45,1,Felicia Campbell DVM,45,Male,1
1693,18-04-2021 8.29,Electronics,395,3,1222,PayPal,27,1,Deborah Willis,27,Female,0
1693,16-07-2020 8.21,Electronics,463,5,2245,Cash,27,1,Deborah Willis,27,Female,0
1693,10-03-2021 2.05,Electronics,443,1,645,Credit Card,27,0,Deborah Willis,27,Female,0
1693,26-07-2022 18.07,Electronics,346,5,3383,Credit Card,27,0,Deborah Willis,27,Female,0
1693,16-11-2020 10.49,Clothing,434,4,3283,Cash,27,0,Deborah Willis,27,Female,0
26919,28-05-2022 1.41,Electronics,472,2,1930,PayPal,25,,Michael Ibarra,25,Male,0
26919,04-12-2022 21.08,Electronics,82,3,3374,PayPal,25,1,Michael Ibarra,25,Male,0
26919,13-07-2020 23.18,Books,390,3,4607,Crypto,25,,Michael Ibarra,25,Male,0
26919,26-04-2023 1.56,Clothing,106,5,3750,Credit Card,25,0,Michael Ibarra,25,Male,0
26919,24-09-2022 23.44,Clothing,257,2,3127,Cash,25,1,Michael Ibarra,25,Male,0
26919,02-06-2021 16.11,Books,76,3,4495,Credit Card,25,1,Michael Ibarra,25,Male,0
26919,02-06-2022 3.18,Electronics,242,2,3467,PayPal,25,,Michael Ibarra,25,Male,0
24589,17-04-2021 4.08,Electronics,150,1,1481,Cash,70,,Cynthia Turner,70,Female,0
24589,28-01-2023 2.33,Books,10,1,791,Credit Card,70,1,Cynthia Turner,70,Female,0
24589,05-12-2022 6.58,Books,379,5,3481,Crypto,70,0,Cynthia Turner,70,Female,0
24589,30-03-2021 9.43,Home,105,1,3110,Crypto,70,1,Cynthia Turner,70,Female,0
24589,22-09-2022 8.24,Books,396,2,5185,Credit Card,70,1,Cynthia Turner,70,Female,0
978,03-11-2021 10.10,Books,435,1,2268,PayPal,66,,Melissa Everett,66,Female,0
978,14-12-2020 18.14,Electronics,489,2,1594,Credit Card,66,1,Melissa Everett,66,Female,0
978,13-07-2021 13.33,Clothing,23,1,1851,PayPal,66,1,Melissa Everett,66,Female,0
23096,02-03-2023 15.32,Electronics,16,5,4945,Crypto,49,1,Kelly Bentley,49,Female,0
